rank,h3_index,score,acres,dist_km,type,land_val_acre,build_mo,lat,lon,tier
951,8829b6db45fffff,0.5843,210.8,20.2,unknown,198563,12,33.5106,-111.8698,Tier 2 — Top 25%
952,8829b6cc3dfffff,0.5842,210.1,44.2,unknown,33484,12,33.8463,-112.0831,Tier 2 — Top 25%
953,8829b6c561fffff,0.5840,210.2,34.5,unknown,33812,12,33.7488,-112.1678,Tier 2 — Top 25%
954,8848e96185fffff,0.5840,210.9,21.7,unknown,34249,12,33.3171,-112.2463,Tier 2 — Top 25%
955,8848ebb0d3fffff,0.5840,211.3,33.8,unknown,66281,12,33.2095,-111.8496,Tier 2 — Top 25%
956,8848ebad85fffff,0.5840,210.8,34.9,unknown,33799,12,33.5547,-111.7200,Tier 2 — Top 25%
957,8829b6c845fffff,0.5840,210.4,34.0,unknown,33828,12,33.7227,-111.9111,Tier 2 — Top 25%
958,8848eba1a7fffff,0.5840,211.0,34.2,unknown,59360,12,33.4084,-111.7082,Tier 2 — Top 25%
959,8829b6c933fffff,0.5840,210.3,42.7,unknown,33535,12,33.7853,-111.8522,Tier 2 — Top 25%
960,8829b6c609fffff,0.5840,210.2,33.3,unknown,40597,12,33.6837,-112.2970,Tier 2 — Top 25%
961,8848eb26c3fffff,0.5840,210.3,45.0,unknown,33460,12,33.7966,-111.8271,Tier 2 — Top 25%
962,8848ebac0dfffff,0.5840,210.9,30.3,unknown,33954,12,33.4882,-111.7509,Tier 2 — Top 25%
963,8829b6ce51fffff,0.5840,210.2,35.2,unknown,33787,12,33.7601,-112.1427,Tier 2 — Top 25%
964,8848e96e4bfffff,0.5840,210.8,25.6,unknown,34115,12,33.3384,-112.3159,Tier 2 — Top 25%
965,8829b6cf47fffff,0.5840,210.2,35.5,unknown,33777,12,33.7668,-112.0401,Tier 2 — Top 25%
966,8848e96d83fffff,0.5838,210.6,17.6,unknown,55037,12,33.4869,-112.2580,Tier 2 — Top 25%
967,8848e96d33fffff,0.5836,210.7,12.7,unknown,63364,12,33.4626,-112.2096,Tier 2 — Top 25%
968,8848eba6adfffff,0.5836,210.9,10.1,unknown,177031,12,33.4100,-111.9757,Tier 2 — Top 25%
969,8848e96a81fffff,0.5835,210.9,16.9,unknown,34412,12,33.3262,-112.1827,Tier 2 — Top 25%
970,8829b6d685fffff,0.5835,210.4,28.2,unknown,67796,12,33.5770,-112.3359,Tier 2 — Top 25%
971,8829b6d28bfffff,0.5834,210.6,11.5,unknown,80770,12,33.4891,-112.1875,Tier 2 — Top 25%
972,8848ebbacbfffff,0.5833,211.4,45.2,unknown,33453,12,33.2095,-111.6809,Tier 2 — Top 25%
973,8848e96c81fffff,0.5829,210.6,23.4,unknown,98426,12,33.4694,-112.3255,Tier 2 — Top 25%
974,8848e96f57fffff,0.5827,210.8,18.6,unknown,34355,12,33.3710,-112.2515,Tier 2 — Top 25%
975,8848eb3701fffff,0.5826,210.7,38.8,unknown,33666,12,33.6114,-111.7037,Tier 2 — Top 25%
976,8848ebb73dfffff,0.5826,211.3,30.9,unknown,71071,12,33.2202,-111.8843,Tier 2 — Top 25%
977,8848ebb189fffff,0.5826,211.4,39.9,unknown,43548,12,33.2159,-111.7474,Tier 2 — Top 25%
978,8848eb355bfffff,0.5826,210.6,40.7,unknown,33601,12,33.6569,-111.7125,Tier 2 — Top 25%
979,8829b6c51dfffff,0.5826,210.1,37.5,unknown,33711,12,33.7662,-112.2095,Tier 2 — Top 25%
980,8848ebaf69fffff,0.5826,211.0,35.7,unknown,38471,12,33.4265,-111.6899,Tier 2 — Top 25%
981,8848ebaccbfffff,0.5826,210.8,25.1,unknown,73673,12,33.5180,-111.8166,Tier 2 — Top 25%
982,8848e978e7fffff,0.5826,211.1,26.4,unknown,34087,12,33.2162,-112.1339,Tier 2 — Top 25%
983,8848e961c5fffff,0.5826,210.9,23.6,unknown,34185,12,33.2936,-112.2471,Tier 2 — Top 25%
984,8848ebad43fffff,0.5826,210.9,35.8,unknown,33767,12,33.4887,-111.6909,Tier 2 — Top 25%
985,8848eb26cbfffff,0.5826,210.3,44.0,unknown,33492,12,33.7883,-111.8309,Tier 2 — Top 25%
986,8848ebb19dfffff,0.5826,211.3,37.9,unknown,60539,12,33.2296,-111.7609,Tier 2 — Top 25%
987,8848e9789dfffff,0.5826,211.1,26.7,unknown,34078,12,33.2253,-112.1793,Tier 2 — Top 25%
988,8848ebb56bfffff,0.5826,211.2,30.4,unknown,134826,12,33.2482,-111.8516,Tier 2 — Top 25%
989,8848e9630bfffff,0.5826,211.1,31.2,unknown,33925,12,33.2079,-112.2466,Tier 2 — Top 25%
990,8848eba13bfffff,0.5826,211.1,36.0,unknown,74063,12,33.3629,-111.6994,Tier 2 — Top 25%
991,8848ebaf55fffff,0.5826,211.0,32.4,unknown,46932,12,33.4373,-111.7247,Tier 2 — Top 25%
992,8829b6c737fffff,0.5826,210.2,34.4,unknown,33817,12,33.7344,-112.2141,Tier 2 — Top 25%
993,8829b6cb39fffff,0.5826,210.4,34.6,unknown,33810,12,33.7120,-111.8762,Tier 2 — Top 25%
994,8848ebb0a7fffff,0.5826,211.3,35.7,unknown,82994,12,33.2335,-111.7889,Tier 2 — Top 25%
995,8848eba34bfffff,0.5826,211.3,38.5,unknown,55755,12,33.2575,-111.7282,Tier 2 — Top 25%
996,8848eba4a1fffff,0.5825,210.8,11.4,unknown,300168,12,33.4752,-111.9557,Tier 2 — Top 25%
997,8848ebae85fffff,0.5815,210.9,23.8,unknown,85349,12,33.4861,-111.8214,Tier 2 — Top 25%
998,8848e96c59fffff,0.5815,210.7,22.2,unknown,80908,12,33.4020,-112.3067,Tier 2 — Top 25%
999,8848ebaac9fffff,0.5812,211.1,38.8,unknown,44940,12,33.3673,-111.6676,Tier 2 — Top 25%
1000,8848e9631bfffff,0.5812,211.1,31.3,unknown,33921,12,33.2201,-112.2708,Tier 2 — Top 25%
1001,8829b6cc61fffff,0.5812,210.1,41.1,unknown,33591,12,33.8175,-112.0664,Tier 2 — Top 25%
1002,8829b6c50bfffff,0.5812,210.2,36.6,unknown,33742,12,33.7594,-112.2027,Tier 2 — Top 25%
1003,8848e96b09fffff,0.5812,211.1,18.7,unknown,34352,12,33.2806,-112.0649,Tier 2 — Top 25%
1004,8848eba31dfffff,0.5812,211.2,36.3,unknown,73406,12,33.2879,-111.7341,Tier 2 — Top 25%
1005,8829b6cb37fffff,0.5812,210.4,36.5,unknown,33744,12,33.7286,-111.8685,Tier 2 — Top 25%
1006,8848e961a5fffff,0.5812,210.9,19.1,unknown,34337,12,33.3285,-112.2213,Tier 2 — Top 25%
1007,8829b6c915fffff,0.5812,210.3,40.8,unknown,33601,12,33.7687,-111.8599,Tier 2 — Top 25%
1008,8829b6db0dfffff,0.5809,210.8,20.5,unknown,178450,12,33.5257,-111.8727,Tier 2 — Top 25%
1009,8848e96c5dfffff,0.5809,210.7,21.2,unknown,71861,12,33.4035,-112.2961,Tier 2 — Top 25%
1010,8829b6d0a5fffff,0.5807,210.6,13.2,unknown,57583,12,33.5618,-112.1145,Tier 2 — Top 25%
1011,8848eba057fffff,0.5807,211.1,30.0,unknown,187291,12,33.3276,-111.7853,Tier 2 — Top 25%
1012,8848eba327fffff,0.5807,211.2,39.4,unknown,48247,12,33.3021,-111.6878,Tier 2 — Top 25%
1013,8848eb3411fffff,0.5807,210.6,37.2,unknown,33722,12,33.6715,-111.7754,Tier 2 — Top 25%
1014,8848eb328dfffff,0.5807,210.8,41.2,unknown,33587,12,33.5567,-111.6494,Tier 2 — Top 25%
1015,8848e961e5fffff,0.5807,210.9,21.1,unknown,34270,12,33.3050,-112.2221,Tier 2 — Top 25%
1016,8848e96d31fffff,0.5801,210.7,12.0,unknown,72902,12,33.4558,-112.2028,Tier 2 — Top 25%
1017,8848eb35bdfffff,0.5801,210.5,45.9,unknown,33428,12,33.7341,-111.7165,Tier 2 — Top 25%
1018,8829b6c2e7fffff,0.5800,210.4,23.4,unknown,46703,12,33.6512,-112.1430,Tier 2 — Top 25%
1019,8848ebb421fffff,0.5800,211.2,25.4,unknown,99747,12,33.2628,-111.9144,Tier 2 — Top 25%
1020,8848e97983fffff,0.5799,211.1,23.5,unknown,34185,12,33.2374,-112.0945,Tier 2 — Top 25%
1021,8829b6c8a3fffff,0.5799,210.2,41.9,unknown,33564,12,33.8105,-111.9502,Tier 2 — Top 25%
1022,8848eb329dfffff,0.5799,210.8,39.5,unknown,33644,12,33.5689,-111.6736,Tier 2 — Top 25%
1023,8848eb358dfffff,0.5799,210.5,44.1,unknown,33490,12,33.7107,-111.7174,Tier 2 — Top 25%
1024,8848ebaf19fffff,0.5799,211.0,31.2,unknown,41349,12,33.4510,-111.7382,Tier 2 — Top 25%
1025,8848eba139fffff,0.5799,211.1,36.9,unknown,67449,12,33.3560,-111.6927,Tier 2 — Top 25%
1026,8848ebac31fffff,0.5799,210.8,30.4,unknown,33950,12,33.5185,-111.7567,Tier 2 — Top 25%
1027,8829b6cedbfffff,0.5799,210.1,41.5,unknown,33576,12,33.8063,-112.2010,Tier 2 — Top 25%
1028,8829b6c929fffff,0.5799,210.4,41.4,unknown,33578,12,33.7580,-111.8250,Tier 2 — Top 25%
1029,8848ebb43dfffff,0.5799,211.2,24.0,unknown,83333,12,33.2681,-111.9317,Tier 2 — Top 25%
1030,8848e9632dfffff,0.5799,211.1,28.7,unknown,34007,12,33.2140,-112.2042,Tier 2 — Top 25%
1031,8848eb3463fffff,0.5799,210.6,38.9,unknown,33662,12,33.6540,-111.7338,Tier 2 — Top 25%
1032,8848eb3611fffff,0.5799,210.6,31.1,unknown,33926,12,33.6133,-111.8024,Tier 2 — Top 25%
1033,8848ebb72dfffff,0.5799,211.3,33.3,unknown,63285,12,33.2080,-111.8602,Tier 2 — Top 25%
1034,8829b6cec5fffff,0.5799,210.1,39.5,unknown,33643,12,33.7972,-112.1554,Tier 2 — Top 25%
1035,8829b6d1d9fffff,0.5798,210.6,10.6,unknown,96834,12,33.5398,-112.1047,Tier 2 — Top 25%
1036,8848e96ea3fffff,0.5792,210.7,24.2,unknown,149964,12,33.4293,-112.3339,Tier 2 — Top 25%
1037,8848ebbab9fffff,0.5791,211.3,43.4,unknown,33513,12,33.2497,-111.6723,Tier 2 — Top 25%
1038,8848eb35b9fffff,0.5789,210.5,45.1,unknown,33456,12,33.7327,-111.7271,Tier 2 — Top 25%
1039,8848eb266bfffff,0.5789,210.4,44.6,unknown,33470,12,33.7517,-111.7582,Tier 2 — Top 25%
1040,8848eb262dfffff,0.5788,210.4,47.3,unknown,33382,12,33.7698,-111.7398,Tier 2 — Top 25%
1041,8848eb34b3fffff,0.5788,210.4,40.7,unknown,33603,12,33.7375,-111.8046,Tier 2 — Top 25%
1042,8848ebacc7fffff,0.5788,210.8,26.7,unknown,53562,12,33.5278,-111.8022,Tier 2 — Top 25%
1043,8829b6c863fffff,0.5788,210.4,36.0,unknown,33761,12,33.7393,-111.9034,Tier 2 — Top 25%
1044,8848ebb441fffff,0.5788,211.2,27.5,unknown,48462,12,33.2279,-111.9403,Tier 2 — Top 25%
1045,8848e96b6bfffff,0.5788,211.1,19.4,unknown,34326,12,33.2752,-112.0475,Tier 2 — Top 25%
1046,8848ebac13fffff,0.5788,210.8,27.5,unknown,45115,12,33.5141,-111.7886,Tier 2 — Top 25%
1047,8848eb3607fffff,0.5788,210.7,33.1,unknown,33861,12,33.6095,-111.7743,Tier 2 — Top 25%
1048,8829b6d6c3fffff,0.5788,210.4,28.7,unknown,51317,12,33.5588,-112.3541,Tier 2 — Top 25%
1049,8848eba301fffff,0.5788,211.3,38.0,unknown,55246,12,33.2825,-111.7167,Tier 2 — Top 25%
1050,8848eba1abfffff,0.5788,211.1,33.1,unknown,79188,12,33.3986,-111.7227,Tier 2 — Top 25%
1051,8829b6ca27fffff,0.5788,210.4,32.1,unknown,33895,12,33.7060,-111.9188,Tier 2 — Top 25%
1052,8829b6d189fffff,0.5788,210.6,11.4,unknown,81210,12,33.5512,-112.0797,Tier 2 — Top 25%
1053,8829b6da1bfffff,0.5786,210.7,12.3,unknown,141508,12,33.5328,-111.9887,Tier 2 — Top 25%
1054,8829b6d1c3fffff,0.5786,210.6,10.5,unknown,97245,12,33.5428,-112.0835,Tier 2 — Top 25%
1055,8848e968e1fffff,0.5785,210.9,10.0,unknown,107987,12,33.3724,-112.1319,Tier 2 — Top 25%
1056,8848eba4e3fffff,0.5785,210.8,10.3,unknown,209571,12,33.4585,-111.9633,Tier 2 — Top 25%
1057,8829b6d945fffff,0.5780,210.7,25.3,unknown,62276,12,33.5688,-111.8429,Tier 2 — Top 25%
1058,8848e96a0bfffff,0.5777,211.0,20.2,unknown,34299,12,33.2769,-112.1458,Tier 2 — Top 25%
1059,8848e96b51fffff,0.5777,211.1,19.0,unknown,34340,12,33.2776,-112.0861,Tier 2 — Top 25%
1060,8829b6c91dfffff,0.5777,210.3,39.8,unknown,33634,12,33.7604,-111.8638,Tier 2 — Top 25%
1061,8829b6d4b9fffff,0.5777,210.3,32.1,unknown,52169,12,33.6489,-112.3229,Tier 2 — Top 25%
1062,8848eb34e9fffff,0.5777,210.5,38.1,unknown,33690,12,33.6867,-111.7784,Tier 2 — Top 25%
1063,8848ebb683fffff,0.5777,211.2,22.8,unknown,34209,12,33.2479,-112.0204,Tier 2 — Top 25%
1064,8848ebad0dfffff,0.5777,210.9,37.3,unknown,33718,12,33.4984,-111.6764,Tier 2 — Top 25%
1065,8848ebb727fffff,0.5777,211.3,31.8,unknown,82745,12,33.2232,-111.8631,Tier 2 — Top 25%
1066,8829b6c48dfffff,0.5777,210.0,43.8,unknown,33498,12,33.7911,-112.3074,Tier 2 — Top 25%
1067,8848e96b63fffff,0.5777,211.1,18.5,unknown,34356,12,33.2836,-112.0437,Tier 2 — Top 25%
1068,8848e96e01fffff,0.5777,210.8,23.4,unknown,45957,12,33.3634,-112.3045,Tier 2 — Top 25%
1069,8848e96053fffff,0.5777,211.0,31.2,unknown,33922,12,33.2527,-112.3153,Tier 2 — Top 25%
1070,8848ebb6b1fffff,0.5777,211.1,21.2,unknown,34264,12,33.2645,-112.0127,Tier 2 — Top 25%
1071,8829b6db65fffff,0.5776,210.8,22.8,unknown,117563,12,33.5218,-111.8447,Tier 2 — Top 25%
1072,8829b6d969fffff,0.5776,210.7,26.2,unknown,52994,12,33.5703,-111.8323,Tier 2 — Top 25%
1073,8829b6d549fffff,0.5776,210.5,17.6,unknown,147847,12,33.5649,-112.2025,Tier 2 — Top 25%
1074,8848eb264dfffff,0.5775,210.4,42.8,unknown,33533,12,33.7351,-111.7659,Tier 2 — Top 25%
1075,8848ebb5ddfffff,0.5771,211.1,21.9,unknown,97348,12,33.2916,-111.9309,Tier 2 — Top 25%
1076,8848ebaea9fffff,0.5771,210.9,24.8,unknown,70312,12,33.4876,-111.8108,Tier 2 — Top 25%
1077,8829b6c0cbfffff,0.5767,210.3,27.7,unknown,34042,12,33.6882,-112.1558,Tier 2 — Top 25%
1078,8848e979e5fffff,0.5767,211.2,25.5,unknown,34118,12,33.2199,-112.0530,Tier 2 — Top 25%
1079,8829b6c6d5fffff,0.5767,210.1,40.7,unknown,33602,12,33.7298,-112.3554,Tier 2 — Top 25%
1080,8829b6ce21fffff,0.5767,210.2,37.2,unknown,33720,12,33.7828,-112.0924,Tier 2 — Top 25%
1081,8848e9622dfffff,0.5767,211.1,33.2,unknown,33856,12,33.2034,-112.2784,Tier 2 — Top 25%
1082,8848ebaccdfffff,0.5767,210.8,26.5,unknown,55093,12,33.5126,-111.7992,Tier 2 — Top 25%
1083,8848e962b5fffff,0.5767,210.9,32.0,unknown,33896,12,33.2716,-112.3463,Tier 2 — Top 25%
1084,8848eba6e9fffff,0.5763,210.9,10.7,unknown,94066,12,33.3851,-111.9872,Tier 2 — Top 25%
1085,8848eba5d1fffff,0.5763,210.8,13.3,unknown,297591,12,33.4630,-111.9315,Tier 2 — Top 25%
1086,8848eba4e7fffff,0.5762,210.8,11.3,unknown,242369,12,33.4600,-111.9527,Tier 2 — Top 25%
1087,8848e9689dfffff,0.5762,210.8,11.3,unknown,83582,12,33.3899,-112.1735,Tier 2 — Top 25%
1088,8829b6d735fffff,0.5760,210.5,18.2,unknown,163890,12,33.5634,-112.2131,Tier 2 — Top 25%
1089,8848e96cc1fffff,0.5760,210.6,23.4,unknown,130408,12,33.4460,-112.3263,Tier 2 — Top 25%
1090,8848eba729fffff,0.5760,211.0,21.3,unknown,114033,12,33.3711,-111.8645,Tier 2 — Top 25%
1091,8829b6cae1fffff,0.5756,210.4,31.9,unknown,33900,12,33.7221,-111.9711,Tier 2 — Top 25%
1092,8829b6c5a1fffff,0.5756,210.0,43.3,unknown,33515,12,33.8199,-112.2147,Tier 2 — Top 25%
1093,8829b6caa1fffff,0.5756,210.3,34.4,unknown,33815,12,33.7455,-111.9702,Tier 2 — Top 25%
1094,8848ebb705fffff,0.5756,211.3,32.4,unknown,55470,12,33.2050,-111.8814,Tier 2 — Top 25%
1095,8848ebb0adfffff,0.5756,211.3,37.0,unknown,63506,12,33.2183,-111.7860,Tier 2 — Top 25%
1096,8848eba331fffff,0.5756,211.2,36.8,unknown,71985,12,33.3060,-111.7158,Tier 2 — Top 25%
1097,8829b6ca0dfffff,0.5756,210.4,28.5,unknown,34015,12,33.6796,-111.9410,Tier 2 — Top 25%
1098,8848ebb89bfffff,0.5756,211.2,40.2,unknown,42367,12,33.3036,-111.6771,Tier 2 — Top 25%
1099,8829b6cb03fffff,0.5756,210.4,33.6,unknown,33843,12,33.7037,-111.8801,Tier 2 — Top 25%
1100,8829b6d93dfffff,0.5755,210.6,27.6,unknown,34045,12,33.6074,-111.8449,Tier 2 — Top 25%
1101,8829b6d8c5fffff,0.5755,210.6,20.3,unknown,44877,12,33.6062,-111.9649,Tier 2 — Top 25%
1102,8848eba593fffff,0.5754,210.8,13.6,unknown,486364,12,33.4933,-111.9374,Tier 2 — Top 25%
1103,8829b6d0e5fffff,0.5752,210.6,10.7,unknown,93950,12,33.5383,-112.1154,Tier 2 — Top 25%
1104,8848ebae9bfffff,0.5747,210.8,19.9,unknown,199852,12,33.4954,-111.8668,Tier 2 — Top 25%
1105,8829b6d649fffff,0.5747,210.6,21.9,unknown,54166,12,33.4960,-112.3035,Tier 2 — Top 25%
1106,8829b6c193fffff,0.5746,210.2,32.8,unknown,33869,12,33.7427,-112.1009,Tier 2 — Top 25%
1107,8848e96285fffff,0.5746,211.0,33.8,unknown,33837,12,33.2481,-112.3471,Tier 2 — Top 25%
1108,8829b6c1b9fffff,0.5746,210.3,32.3,unknown,33887,12,33.7389,-112.0728,Tier 2 — Top 25%
1109,8848eba1d9fffff,0.5746,211.1,29.9,unknown,187988,12,33.3692,-111.7661,Tier 2 — Top 25%
1110,8848ebb543fffff,0.5741,211.2,29.3,unknown,116724,12,33.2452,-111.8728,Tier 2 — Top 25%
1111,8848e96c29fffff,0.5736,210.7,17.2,unknown,45616,12,33.4248,-112.2567,Tier 2 — Top 25%
1112,8848e96ad9fffff,0.5735,210.9,20.3,unknown,34296,12,33.3065,-112.2115,Tier 2 — Top 25%
1113,8848ebaf65fffff,0.5735,211.0,37.0,unknown,33727,12,33.4363,-111.6754,Tier 2 — Top 25%
1114,8848eba8d7fffff,0.5735,211.0,38.7,unknown,33670,12,33.4544,-111.6571,Tier 2 — Top 25%
1115,8829b6c0b7fffff,0.5735,210.2,33.5,unknown,33845,12,33.7450,-112.1397,Tier 2 — Top 25%
1116,8848ebad3dfffff,0.5735,210.9,37.8,unknown,33699,12,33.5219,-111.6755,Tier 2 — Top 25%
1117,8829b6c62dfffff,0.5735,210.2,32.6,unknown,38556,12,33.6966,-112.2613,Tier 2 — Top 25%
1118,8829b6cee7fffff,0.5735,210.1,41.2,unknown,33585,12,33.8153,-112.1371,Tier 2 — Top 25%
1119,8829b6c93bfffff,0.5735,210.3,41.7,unknown,33568,12,33.7770,-111.8561,Tier 2 — Top 25%
1120,8848e9606bfffff,0.5735,211.0,29.2,unknown,33993,12,33.2436,-112.2699,Tier 2 — Top 25%
1121,8829b6c73dfffff,0.5735,210.2,32.7,unknown,33873,12,33.7193,-112.2111,Tier 2 — Top 25%
1122,8848e960edfffff,0.5735,210.9,27.7,unknown,34043,12,33.2860,-112.3001,Tier 2 — Top 25%
1123,8848eb269dfffff,0.5735,210.3,46.7,unknown,33403,12,33.8185,-111.8368,Tier 2 — Top 25%
1124,8829b6da81fffff,0.5732,210.6,15.1,unknown,67239,12,33.5700,-112.0015,Tier 2 — Top 25%
1125,8848eb35a5fffff,0.5730,210.5,47.5,unknown,33374,12,33.7302,-111.6884,Tier 2 — Top 25%
1126,8848eba5a5fffff,0.5727,210.8,19.3,unknown,212065,12,33.4871,-111.8707,Tier 2 — Top 25%
1127,8848ebb6c1fffff,0.5727,211.2,26.3,unknown,34092,12,33.2175,-112.0144,Tier 2 — Top 25%
1128,8848e96ae5fffff,0.5727,211.0,16.3,unknown,34434,12,33.3156,-112.1480,Tier 2 — Top 25%
1129,8848eba1a9fffff,0.5723,211.1,33.8,unknown,78398,12,33.3917,-111.7159,Tier 2 — Top 25%
1130,8848eba003fffff,0.5723,211.1,30.7,unknown,200860,12,33.3374,-111.7708,Tier 2 — Top 25%
1131,8848e96947fffff,0.5723,211.0,13.5,unknown,53466,12,33.3321,-112.0313,Tier 2 — Top 25%
1132,8848ebb697fffff,0.5723,211.1,21.1,unknown,34268,12,33.2615,-112.0339,Tier 2 — Top 25%
1133,8848eb3735fffff,0.5723,210.7,41.1,unknown,33589,12,33.6364,-111.6921,Tier 2 — Top 25%
1134,8829b6c449fffff,0.5723,210.2,35.2,unknown,33790,12,33.7185,-112.2711,Tier 2 — Top 25%
1135,8829b6cb4dfffff,0.5723,210.5,30.9,unknown,33934,12,33.6666,-111.8674,Tier 2 — Top 25%
1136,8848e978abfffff,0.5723,211.1,25.2,unknown,34127,12,33.2299,-112.1475,Tier 2 — Top 25%
1137,8829b6cac7fffff,0.5723,210.4,31.0,unknown,33930,12,33.7191,-111.9924,Tier 2 — Top 25%
1138,8848e960adfffff,0.5723,210.9,26.0,unknown,34101,12,33.3096,-112.2993,Tier 2 — Top 25%
1139,8848eb3433fffff,0.5723,210.5,39.8,unknown,33634,12,33.6896,-111.7571,Tier 2 — Top 25%
1140,8848eba463fffff,0.5722,210.9,15.3,unknown,224283,12,33.4107,-111.9158,Tier 2 — Top 25%
1141,8829b6d6a5fffff,0.5722,210.4,26.9,unknown,93834,12,33.5883,-112.3109,Tier 2 — Top 25%
1142,8848ebba85fffff,0.5722,211.4,45.2,unknown,33451,12,33.2360,-111.6587,Tier 2 — Top 25%
1143,8848e96b01fffff,0.5717,211.1,17.8,unknown,34383,12,33.2889,-112.0610,Tier 2 — Top 25%
1144,8848eba5d3fffff,0.5715,210.8,12.8,unknown,333577,12,33.4698,-111.9383,Tier 2 — Top 25%
1145,8829b6d291fffff,0.5715,210.6,13.3,unknown,66383,12,33.5028,-112.2011,Tier 2 — Top 25%
1146,8829b6d1adfffff,0.5715,210.6,13.1,unknown,57665,12,33.5640,-112.0440,Tier 2 — Top 25%
1147,8829b6c40bfffff,0.5714,210.1,38.3,unknown,33682,12,33.7488,-112.2771,Tier 2 — Top 25%
1148,8848eb3513fffff,0.5714,210.6,43.2,unknown,33519,12,33.6887,-111.7077,Tier 2 — Top 25%
1149,8848e978d1fffff,0.5714,211.1,28.6,unknown,34011,12,33.2087,-112.1869,Tier 2 — Top 25%
1150,8848ebad0bfffff,0.5714,210.9,35.8,unknown,33768,12,33.5038,-111.6939,Tier 2 — Top 25%
1151,8848eb30d3fffff,0.5714,210.7,42.6,unknown,33538,12,33.6173,-111.6611,Tier 2 — Top 25%
1152,8829b6ce61fffff,0.5714,210.2,34.6,unknown,33808,12,33.7593,-112.0933,Tier 2 — Top 25%
1153,8829b6c843fffff,0.5714,210.4,33.9,unknown,33833,12,33.7280,-111.9285,Tier 2 — Top 25%
1154,8848e961b5fffff,0.5714,210.9,19.9,unknown,34309,12,33.3406,-112.2455,Tier 2 — Top 25%
1155,8829b6d1dbfffff,0.5714,210.6,11.5,unknown,80756,12,33.5466,-112.1115,Tier 2 — Top 25%
1156,8829b6da15fffff,0.5710,210.7,13.9,unknown,180331,12,33.5358,-111.9675,Tier 2 — Top 25%
1157,8829b6cac5fffff,0.5707,210.4,30.5,unknown,33949,12,33.7122,-111.9856,Tier 2 — Top 25%
1158,8848eb3641fffff,0.5707,210.7,30.9,unknown,33934,12,33.5777,-111.7791,Tier 2 — Top 25%
1159,8829b6c637fffff,0.5707,210.2,36.5,unknown,33744,12,33.7238,-112.2886,Tier 2 — Top 25%
1160,8829b6c725fffff,0.5707,210.2,31.4,unknown,33918,12,33.7155,-112.1831,Tier 2 — Top 25%
1161,8848ebac9dfffff,0.5706,210.7,25.8,unknown,62247,12,33.5483,-111.8225,Tier 2 — Top 25%
1162,8829b6c61dfffff,0.5698,210.2,35.3,unknown,33785,12,33.6973,-112.3107,Tier 2 — Top 25%
1163,8829b6d0bbfffff,0.5698,210.5,15.8,unknown,88722,12,33.5709,-112.1600,Tier 2 — Top 25%
1164,8848eb261bfffff,0.5698,210.3,44.1,unknown,33490,12,33.7761,-111.8067,Tier 2 — Top 25%
1165,8829b6c4a9fffff,0.5698,210.0,44.1,unknown,33487,12,33.8009,-112.2930,Tier 2 — Top 25%
1166,8848eba5a7fffff,0.5698,210.8,18.9,unknown,243452,12,33.4939,-111.8775,Tier 2 — Top 25%
1167,8848ebad83fffff,0.5698,210.8,33.6,unknown,33843,12,33.5601,-111.7375,Tier 2 — Top 25%
1168,8848eb265dfffff,0.5698,210.4,42.4,unknown,33546,12,33.7473,-111.7901,Tier 2 — Top 25%
1169,8829b6cc4bfffff,0.5698,210.1,39.7,unknown,33636,12,33.8047,-112.1022,Tier 2 — Top 25%
1170,8848ebacc5fffff,0.5698,210.8,27.1,unknown,49470,12,33.5209,-111.7954,Tier 2 — Top 25%
1171,8848eb36a9fffff,0.5698,210.6,33.7,unknown,33839,12,33.6520,-111.8044,Tier 2 — Top 25%
1172,8829b6d093fffff,0.5693,210.5,16.6,unknown,115732,12,33.5679,-112.1812,Tier 2 — Top 25%
1173,8848e96525fffff,0.5693,210.8,26.6,unknown,59326,12,33.3656,-112.3431,Tier 2 — Top 25%
1174,8829b6d9a1fffff,0.5693,210.5,29.0,unknown,33998,12,33.6499,-111.8750,Tier 2 — Top 25%
1175,8829b6ce81fffff,0.5691,210.1,42.1,unknown,33556,12,33.8191,-112.1653,Tier 2 — Top 25%
1176,8848eb3425fffff,0.5691,210.6,41.5,unknown,33576,12,33.6721,-111.7154,Tier 2 — Top 25%
1177,8848eb3569fffff,0.5691,210.7,44.7,unknown,33469,12,33.6491,-111.6563,Tier 2 — Top 25%
1178,8848eb3455fffff,0.5691,210.6,36.3,unknown,33752,12,33.6496,-111.7657,Tier 2 — Top 25%
1179,8848ebb0e5fffff,0.5691,211.4,38.4,unknown,48371,12,33.2031,-111.7831,Tier 2 — Top 25%
1180,8829b6c919fffff,0.5691,210.3,39.2,unknown,33654,12,33.7589,-111.8744,Tier 2 — Top 25%
1181,8848ebbaa3fffff,0.5688,211.3,44.9,unknown,33461,12,33.2526,-111.6510,Tier 2 — Top 25%
1182,8829b6d8b1fffff,0.5687,210.5,24.4,unknown,34154,12,33.6517,-111.9737,Tier 2 — Top 25%
1183,8848e96f61fffff,0.5687,210.9,15.6,unknown,35414,12,33.3618,-112.2061,Tier 2 — Top 25%
1184,8848e96127fffff,0.5687,211.0,20.4,unknown,34291,12,33.2875,-112.1806,Tier 2 — Top 25%
1185,8848e96895fffff,0.5686,210.8,10.5,unknown,98259,12,33.3982,-112.1696,Tier 2 — Top 25%
